symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
HDB,2018-11-27 00:00:00+00:00,97.24,98.08,97.11,97.36,700521,46.6984575714,47.10185848,46.6360264784,46.7560862726,1401042,0.0,1.0
HDB,2018-11-28 00:00:00+00:00,99.94,100.19,98.17,98.25,820022,47.9951033493,48.1151631435,47.145080006,47.1834991401,1640044,0.0,1.0
HDB,2018-11-29 00:00:00+00:00,101.75,102.5,100.76,101.13,946158,48.8643362596,49.2245156424,48.3888994744,48.5665879699,1892316,0.0,1.0
HDB,2018-11-30 00:00:00+00:00,101.42,102.27,101.27,101.66,771302,48.7058573312,49.1140606317,48.6338214547,48.8211147337,1542604,0.0,1.0
HDB,2018-12-03 00:00:00+00:00,100.18,101.47,99.95,101.47,806754,48.1103607517,48.7298692901,47.999905741,48.7298692901,1613508,0.0,1.0
HDB,2018-12-04 00:00:00+00:00,99.29,99.92,98.81,99.47,905193,47.6829478842,47.9854985657,47.4524330792,47.7693909361,1810386,0.0,1.0
HDB,2018-12-06 00:00:00+00:00,101.86,102.01,98.73,99.13,1403258,48.9171625691,48.9891984456,47.4140139451,47.6061096159,2806516,0.0,1.0
HDB,2018-12-07 00:00:00+00:00,100.46,101.22,99.95,100.67,837209,48.2448277213,48.6098094958,47.999905741,48.3456779485,1674418,0.0,1.0
HDB,2018-12-10 00:00:00+00:00,95.28,97.94,94.06,97.93,1655415,45.7571887844,47.0346249953,45.1712969885,47.0298226035,3310830,0.0,1.0
HDB,2018-12-11 00:00:00+00:00,95.56,97.0,95.06,96.71,905180,45.891655754,46.5832001689,45.6515361655,46.4439308076,1810360,0.0,1.0
HDB,2018-12-12 00:00:00+00:00,98.67,99.49,97.7,97.9,1334582,47.3851995945,47.7789957196,46.9193675928,47.0154154282,2669164,0.0,1.0
HDB,2018-12-13 00:00:00+00:00,100.76,101.02,99.0,99.09,1186107,48.3888994744,48.5137616604,47.5436785229,47.5869000488,2372214,0.0,1.0
HDB,2018-12-14 00:00:00+00:00,100.44,100.88,99.09,99.59,784947,48.2352229378,48.4465281756,47.5869000488,47.8270196373,1569894,0.0,1.0
HDB,2018-12-17 00:00:00+00:00,101.0,102.34,100.7,101.19,812860,48.5041568769,49.1476773741,48.3600851238,48.5954023205,1625720,0.0,1.0
HDB,2018-12-18 00:00:00+00:00,102.59,103.09,102.39,102.47,1123533,49.2677371683,49.5078567568,49.1716893329,49.2101084671,2247066,0.0,1.0
HDB,2018-12-19 00:00:00+00:00,103.11,103.98,102.2,102.65,1289890,49.5174615403,49.9352696243,49.0804438893,49.2965515189,2579780,0.0,1.0
HDB,2018-12-20 00:00:00+00:00,102.8,104.5,102.53,103.86,811261,49.3685873955,50.1849939964,49.2389228177,49.8776409231,1622522,0.0,1.0
HDB,2018-12-21 00:00:00+00:00,100.4,102.17,100.28,102.11,767544,48.2160133707,49.066036714,48.1583846694,49.0372223633,1535088,0.0,1.0
HDB,2018-12-24 00:00:00+00:00,100.2,101.1,99.65,100.18,317602,48.1199655353,48.5521807946,47.8558339879,48.1103607517,635204,0.0,1.0
HDB,2018-12-26 00:00:00+00:00,101.99,102.53,101.03,101.03,641461,48.9795936621,49.2389228177,48.5185640522,48.5185640522,1282922,0.0,1.0
HDB,2018-12-27 00:00:00+00:00,102.26,102.45,100.76,100.79,800933,49.1092582399,49.2005036835,48.3888994744,48.4033066497,1601866,0.0,1.0
HDB,2018-12-28 00:00:00+00:00,103.14,104.01,102.0,102.4,518715,49.5318687157,49.9496767996,48.9843960539,49.1764917247,1037430,0.0,1.0
HDB,2018-12-31 00:00:00+00:00,103.59,103.78,102.0093,103.59,556092,49.7479763453,49.8392217889,48.9888622782,49.7479763453,1112184,0.0,1.0
HDB,2019-01-02 00:00:00+00:00,103.67,103.85,102.77,102.77,412370,49.7863954795,49.8728385313,49.3541802202,49.3541802202,824740,0.0,1.0
HDB,2019-01-03 00:00:00+00:00,101.82,102.57,101.59,102.12,473956,48.897953002,49.2581323848,48.7874979913,49.0420247551,947912,0.0,1.0
HDB,2019-01-04 00:00:00+00:00,103.58,103.95,102.28,102.39,552312,49.7431739535,49.920862449,49.1188630234,49.1716893329,1104624,0.0,1.0
HDB,2019-01-07 00:00:00+00:00,103.05,103.41,102.37,103.08,559001,49.4886471897,49.6615332934,49.1620845494,49.503054365,1118002,0.0,1.0
HDB,2019-01-08 00:00:00+00:00,103.81,104.1,102.11,102.35,846745,49.8536289642,49.9928983256,49.0372223633,49.1524797658,1693490,0.0,1.0
HDB,2019-01-09 00:00:00+00:00,102.9,103.83,102.31,103.71,947750,49.4166113132,49.8632337478,49.1332701987,49.8056050465,1895500,0.0,1.0
HDB,2019-01-10 00:00:00+00:00,102.68,102.92,102.01,102.72,398556,49.3109586942,49.4262160967,48.9891984456,49.3301682613,797112,0.0,1.0
HDB,2019-01-11 00:00:00+00:00,102.64,102.95,102.01,102.12,352392,49.2917491272,49.440623272,48.9891984456,49.0420247551,704784,0.0,1.0
HDB,2019-01-14 00:00:00+00:00,100.86,101.86,100.81,101.86,591647,48.4369233921,48.9171625691,48.4129114332,48.9171625691,1183294,0.0,1.0
HDB,2019-01-15 00:00:00+00:00,102.27,102.27,101.34,101.42,566296,49.1140606317,49.1140606317,48.6674381971,48.7058573312,1132592,0.0,1.0
HDB,2019-01-16 00:00:00+00:00,102.2,103.11,101.48,102.04,627215,49.0804438893,49.5174615403,48.7346716818,49.003605621,1254430,0.0,1.0
HDB,2019-01-17 00:00:00+00:00,102.87,103.07,102.11,102.23,505048,49.4022041379,49.4982519733,49.0372223633,49.0948510646,1010096,0.0,1.0
HDB,2019-01-18 00:00:00+00:00,103.35,103.42,102.38,102.77,617979,49.6327189428,49.6663356852,49.1668869411,49.3541802202,1235958,0.0,1.0
HDB,2019-01-22 00:00:00+00:00,101.92,103.2,101.33,102.6,889682,48.9459769197,49.5606830663,48.6626358053,49.2725395601,1779364,0.0,1.0
HDB,2019-01-23 00:00:00+00:00,100.37,101.86,100.27,101.7,786322,48.2016061954,48.9171625691,48.1535822777,48.8403243008,1572644,0.0,1.0
HDB,2019-01-24 00:00:00+00:00,99.25,100.68,99.18,100.44,1683960,47.6637383171,48.3504803402,47.6301215747,48.2352229378,3367920,0.0,1.0
HDB,2019-01-25 00:00:00+00:00,99.14,100.2,99.01,99.85,734360,47.6109120077,48.1199655353,47.5484809146,47.9518818233,1468720,0.0,1.0
HDB,2019-01-28 00:00:00+00:00,98.16,99.01,97.95,99.01,675790,47.1402776142,47.5484809146,47.039427387,47.5484809146,1351580,0.0,1.0
HDB,2019-01-29 00:00:00+00:00,96.5,97.8,96.08,97.6,846759,46.3430805804,46.9673915105,46.141380126,46.8713436751,1693518,0.0,1.0
HDB,2019-01-30 00:00:00+00:00,95.74,96.41,94.5,96.41,1371745,45.9780988059,46.2998590545,45.3826022264,46.2998590545,2743490,0.0,1.0
HDB,2019-01-31 00:00:00+00:00,98.22,98.73,96.55,96.82,932349,47.1690919648,47.4140139451,46.3670925392,46.496757117,1864698,0.0,1.0
HDB,2019-02-01 00:00:00+00:00,99.06,99.32,97.94,98.16,731563,47.5724928735,47.6973550595,47.0346249953,47.1402776142,1463126,0.0,1.0
HDB,2019-02-04 00:00:00+00:00,99.06,99.19,97.95,98.97,549551,47.5724928735,47.6349239665,47.039427387,47.5292713476,1099102,0.0,1.0
HDB,2019-02-05 00:00:00+00:00,99.84,99.99,99.02,99.57,408842,47.9470794316,48.0191153081,47.5532833064,47.8174148538,817684,0.0,1.0
