symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
HDB,2018-10-11 00:00:00+00:00,86.17,88.06,85.43,86.71,1436253,41.8065606625,42.7235201571,41.4475394847,42.0685490895,2872506,0.0,1.0
HDB,2018-10-12 00:00:00+00:00,89.49,89.68,88.43,88.64,1220332,43.417304325,43.5094854382,42.903030746,43.0049151343,2440664,0.0,1.0
HDB,2018-10-15 00:00:00+00:00,89.95,90.93,89.28,89.81,689257,43.6404796518,44.1159401304,43.3154199367,43.5725567262,1378514,0.0,1.0
HDB,2018-10-16 00:00:00+00:00,90.7,91.09,90.33,90.34,571085,44.0043524671,44.1935663311,43.8248418782,43.8296935157,1142170,0.0,1.0
HDB,2018-10-17 00:00:00+00:00,88.14,89.89,87.46,89.89,900335,42.7623332574,43.6113698265,42.4324219049,43.6113698265,1800670,0.0,1.0
HDB,2018-10-18 00:00:00+00:00,87.38,88.15,87.23,87.83,613563,42.3936088046,42.767184895,42.3208342415,42.6119324938,1227126,0.0,1.0
HDB,2018-10-19 00:00:00+00:00,87.55,88.94,87.31,88.54,779929,42.4760866427,43.1504642604,42.3596473418,42.9563987589,1559858,0.0,1.0
HDB,2018-10-22 00:00:00+00:00,88.87,89.73,88.46,88.88,497514,43.1165027977,43.5337436259,42.9175856586,43.1213544352,995028,0.0,1.0
HDB,2018-10-23 00:00:00+00:00,91.68,91.98,87.63,88.23,1571593,44.4798129458,44.6253620719,42.514899743,42.8059979953,3143186,0.0,1.0
HDB,2018-10-24 00:00:00+00:00,89.78,91.5,89.66,91.33,920034,43.5580018136,44.3924834701,43.4997821632,44.310005632,1840068,0.0,1.0
HDB,2018-10-25 00:00:00+00:00,91.71,92.0,89.28,89.94,890408,44.4943678584,44.635065347,43.3154199367,43.6356280142,1780816,0.0,1.0
HDB,2018-10-26 00:00:00+00:00,90.97,91.68,89.99,90.46,429024,44.1353466806,44.4798129458,43.6598862019,43.8879131662,858048,0.0,1.0
HDB,2018-10-29 00:00:00+00:00,87.88,89.74,87.44,89.45,931131,42.6361906814,43.5385952635,42.4227186298,43.3978977749,1862262,0.0,1.0
HDB,2018-10-30 00:00:00+00:00,87.82,88.74,87.28,88.47,584190,42.6070808562,43.0534315097,42.3450924292,42.9224372962,1168380,0.0,1.0
HDB,2018-10-31 00:00:00+00:00,88.91,89.62,88.08,88.08,1149626,43.1359093478,43.480375613,42.7332234322,42.7332234322,2299252,0.0,1.0
HDB,2018-11-01 00:00:00+00:00,89.04,89.05,88.26,89.0,1317146,43.1989806358,43.2038322734,42.8205529079,43.1795740857,2634292,0.0,1.0
HDB,2018-11-02 00:00:00+00:00,91.25,92.06,90.17,90.51,1544724,44.2711925317,44.6641751722,43.7472156776,43.9121713539,3089448,0.0,1.0
HDB,2018-11-05 00:00:00+00:00,90.72,91.87,90.07,91.38,544439,44.0140557422,44.571994059,43.6986993022,44.3342638196,1088878,0.0,1.0
HDB,2018-11-06 00:00:00+00:00,90.91,91.45,90.05,90.12,451930,44.1062368554,44.3682252824,43.6889960271,43.7229574899,903860,0.0,1.0
HDB,2018-11-07 00:00:00+00:00,92.28,92.59,91.36,91.88,513628,44.770911198,44.9213119617,44.3245605446,44.5768456965,1027256,0.0,1.0
HDB,2018-11-08 00:00:00+00:00,92.16,92.76,91.82,92.22,539187,44.7126915476,45.0037897998,44.5477358713,44.7418013728,1078374,0.0,1.0
HDB,2018-11-09 00:00:00+00:00,92.05,92.62,91.06,91.51,708051,44.6593235347,44.9358668743,44.1790114184,44.3973351076,1416102,0.0,1.0
HDB,2018-11-12 00:00:00+00:00,89.64,91.38,88.67,91.38,854233,43.4900788881,44.3342638196,43.0194700469,44.3342638196,1708466,0.0,1.0
HDB,2018-11-13 00:00:00+00:00,92.14,92.22,90.4,90.44,1041267,44.7029882725,44.7418013728,43.8588033409,43.8782098911,2082534,0.0,1.0
HDB,2018-11-14 00:00:00+00:00,93.49,94.42,92.7,93.54,882628,45.3579593401,45.8091616311,44.9746799746,45.3822175278,1765256,0.0,1.0
HDB,2018-11-15 00:00:00+00:00,95.12,95.18,93.36,93.36,569983,46.1487762588,46.177886084,45.2948880521,45.2948880521,1139966,0.0,1.0
HDB,2018-11-16 00:00:00+00:00,95.34,96.09,94.28,94.98,555045,46.2555122846,46.6193850999,45.7412387056,46.0808533332,1110090,0.0,1.0
HDB,2018-11-19 00:00:00+00:00,96.03,96.38,95.1,95.39,748859,46.5902752747,46.7600825885,46.1390729837,46.2797704723,1497718,0.0,1.0
HDB,2018-11-20 00:00:00+00:00,94.8,96.36,94.76,95.55,826196,45.9935238575,46.7503793134,45.9741173074,46.3573966729,1652392,0.0,1.0
HDB,2018-11-21 00:00:00+00:00,96.26,97.0,95.54,96.24,556563,46.701862938,47.0608841158,46.3525450353,46.692159663,1113126,0.0,1.0
HDB,2018-11-23 00:00:00+00:00,96.34,96.59,95.57,96.1,331001,46.7406760384,46.8619669768,46.3670999479,46.6242367374,662002,0.0,1.0
HDB,2018-11-26 00:00:00+00:00,97.14,97.5,96.77,97.19,621312,47.1288070414,47.3034659927,46.9492964525,47.1530652291,1242624,0.0,1.0
HDB,2018-11-27 00:00:00+00:00,97.24,98.08,97.11,97.36,700521,47.1773234167,47.5848609699,47.1142521288,47.2355430672,1401042,0.0,1.0
HDB,2018-11-28 00:00:00+00:00,99.94,100.19,98.17,98.25,820022,48.4872655519,48.6085564904,47.6285257078,47.6673388081,1640044,0.0,1.0
HDB,2018-11-29 00:00:00+00:00,101.75,102.5,100.76,101.13,946158,49.3654119463,49.7292847616,48.88509983,49.0646104189,1892316,0.0,1.0
